artist,link,song,text
U-Kiss,/u/u+kiss/stalker_21109846.html,Stalker,"[Eli] Stalker Stalker  
Stalker Stalker  
  
[Soohyun] Saekkaman i bam Uh nan dasi kkaeeona  
Nae mameul humchin geunyeoreul tto chajaganda  
([Eli] Han baljaguk deo)  
  
[Kevin] Meolliseo deullyeooneun iksukhan georeumsori  
Hwagin hal piryo eopseo igeon bunmyeong geunyeoji  
[Soohyun] Tto dasi sijakdwaebeorin  
Neol hyanghan simjangi  
[Kevin] Soksagigo isseo  
  
[Kiseop] Jogeumssik deo dagaga  
Like Shadow nunchi mot chaege  
[Hoon] Du nune naega bichin sungan sarajyeo  
  
[Kevin] Dari bichun geunyeoreul ttara  
Dwireul jjotneun Stalker  
[Soohyun] Eodikkajirado nan neomaneul ttara  
Hemaeineun Traveller  
Tto neoneun sumeobeorigo  
([Eli] Nan neoreul ttara  
Han baljaguk deo nan neoreul ttara)  
  
[Hoon] Saekkaman i bam Oh  
Nan dasi kkaeeona  
[Kiseop] Nae mameul humchin geunyeoreul  
Tto chajaganda Hey  
([Eli] Han baljaguk deo)  
  
[Kevin] Meolliseo deullyeooneun iksukhan georeumsori  
Hwagin hal piryo eopseo igeon bunmyeong geunyeoji  
[Hoon] Tto dasi sijakdwaebeorin  
Neol hyanghan simjangi  
[Kevin] Soksagigo isseo  
  
[Jun] Jogeumssik deo dagaga  
Like Shadow nunchi mot chaege  
[Soohyun] Du nune naega bichin sungan  
[Kiseop] Sarajyeo  
  
[Kevin] Dari bichun geunyeoreul ttara  
Dwireul jjotneun Stalker  
[Soohyun] Eodikkajirado nan neomaneul ttara  
Hemaeineun Traveller  
Tto neoneun sumeobeorigo  
  
[Hoon] Eodum sok gathyeobeorin  
Nae moseubeul bwa  
Muneojigo isseo nan deo  
[Soohyun] Dal biche buseojigo isseo  
  
[Kevin] Dari bichun geunyeoreul ttara  
Dwireul jjotneun Stalker  
[Hoon] Eodikkajirado nan neomaneul ttara  
Hemaeineun Traveller  
Tto neoneun sumeobeorigo  
  
[Eli] Stalker Stalker  
Stalker Stalker

"
Ufo,/u/ufo/cmon+everybody_20141968.html,C'mon Everybody,"c'mon everybody and let's get together tonight  
Got some money in my jeans and I'm really gonna spend it right  
No more movies for a week or two  
No more running round with the usual crew  
Ah who cares? c'mon everybody  
Well my baby's number one but I gotta dance with three or four  
The place is really shaking from the bare feet slapping on the floor  
When you hear the music you can't sit still  
Your brother won't rock but your sister will  
Whoo! c'mon everybody  
My place is really rocking so we gotta put a guard outside  
If my folks come home I'm afraid they're gonna have my hide  
No more movies for a week or two, no more running round with the usual crew  
Who cares? c'mon everybody  
c'mon everybody and let's get together tonight  
(Got) some money in my jeans and I'm rally gonna spend it right  
No more movies for a week or two, no more running round with the usual crew  
Ah who cares? c'mon everybody

"
Ufo,/u/ufo/pack+it+up+go_20141947.html,Pack It Up (And Go),"I've got to sympathize  
You run with all the rest  
You've kept on moving but never got the best  
And all our yesterdays go sailing out of view  
I know there's something left hope you can make it through  
Pack it up and go, pack it up and go,  
Leftover from the show, just pack it up and go  
You made the impact back in 1969  
But now move over friend I think you've had your time  
And all our yesterdays go sailing out of view  
I know there' something left, hope you can make it through  
Pack it up and go, pack it up and go, left over from the show just pack it up
and go  
  
And all our yesterdays go sailing know there's something left  
Hope you can make it through

"
Uncle Kracker,/u/uncle+kracker/intro_20142127.html,Intro,"Guess this is where I get off  
Yep, member everything I told ya?  
Yep  
Got your song book?  
Yep  
Got them beats I gave ya?  
Yep  
Money?  
Yep  
Cell phone?  
Uh huh  
What's wrong?  
What if I don't make it?  
That's impossible  
Well what if?  
Fuck what and tell if to suck my dick  
Alright  
I taught you too well for that  
Besides, the money's already made,  
And the foundation's already been laid  
Now remember the most important thing I  
Taught ya when it gets crazy out there, with the  
Money, and the girls,and the fame  
What's that?  
Make sure you pinch it at the top  
Before you roll it down  
Got it  
Get outta here

"
Uncle Tupelo,/u/uncle+tupelo/black+eye_20155005.html,Black Eye,"He had a black eye  
He was proud of  
Like some of his friends  
It made him feel somewhere outside  
Of everything and everywhere he'd been  
  
Like his brothers  
He emptied himself  
And played it safe  
Like their father  
He wanted to remember  
But he almost always  
Forgot what he was gonna say  
  
Black eye  
Black eye  
  
When he realized  
That this one was here to stay  
He took down  
All the mirrors in the hallway  
And thought only of his younger face  
  
Black eye  
Black eye

"
Underworld,/u/underworld/8+ball_20142188.html,8-Ball,"Today  
Today  
  
I saw a man  
Today  
I saw a man  
Using an empty whiskey flask  
As a walkie talkie  
  
Today  
Today  
  
I saw a man  
Today  
I saw a man  
With a flaming eight ball  
Tattooed on his arm  
  
Today  
Today  
Today  
  
I saw a man  
Today  
I saw a man  
Using an empty whiskey flask  
As a walkie talkie  
  
Today  
I met a man  
Who threw his arms around me  
  
And you give in...  
Today...  
We laughed  
We laughed waiting for a train  
For a few into the city  
Seconds today  
That great stuff  
That great stuff  
That stuff  
That stuff makes me feel waiting for a train  
Feel into the city  
Feel today  
Happy today

"
Underworld,/u/underworld/dinosaur+adventure+3d_20185805.html,Dinosaur Adventure 3D,"What you waiting for, gazing  
What you waiting, what you watching the skies for  
What you waiting the holes are for water let the fall let the clothes in let
the clothes on  
Keep your clothes on  
Whoever you love,  
Whoever, you look happy  
I feel dazed, I feel day's orange glow  
With a pineapple head  
Walks in the sun  
With a friend the mouse, with a friend the shadow  
  
War machine, war machine  
Wrap her arms, wrap her arms around me  
War machine, war machine  
Come to wrap her arms, tight to wrap her body  
  
She move fast, she move slow  
She move down into the water  
I remember her, I remember her unnatural  
I was leaving you  
What you looking for, gazing  
Your voice, I'm not incredible  
Your voice, in desperation  
I hear you  
I hear you bleeding  
  
Between her arms are tight  
Wrapped around her body  
She move fast, she look down  
She won't look in my eyes  
I remember now  
Her unnatural surprise  
  
What you waiting for, gazing  
What you waiting, what you watching the skies for  
What you waiting the holes are for water let the fall let the clothes in let
the clothes on  
Keep your clothes on  
Whoever you love,  
Whoever, you look happy  
I feel dazed, I feel day's orange glow  
With a pineapple head, walks in the sun  
With a friend the mouse, with a friend the shadow  
  
War machine, war machine  
Wrap her arms, wrap her arms around me  
War machine, war machine  
Come to wrap her arms, tight to wrap her body

"
Underworld,/u/underworld/underneath+the+radar_20142187.html,Underneath The Radar,"Unknown  
Unseen  
We live underneath the radar  
No sign - on screen  
We dance underneath the radar  
  
Between the walls - well hey  
We're just too small to make a fuss about it  
Did something fall? well hey  
What is the point in losin' sleep about it?  
  
See ya later - see ya later  
Hip-a-no-no-no-no  
Hip-a-no-no-no-no  
See ya later - call me  
  
We dance underneath the radar  
We live underneath the bomb  
When you live underneath the radar  
There's no way that you're ever gonna get far  
(So get hip!)  
  
We speak  
Unheard  
Like ants we dance between the towers  
We sleep  
They move  
Come sailin' over the horizon  
  
Between the walls - well hey  
We're just too small to make a fuss about it  
Did something fall? well hey  
What is the point in losin' sleep about it?  
  
See ya later - see ya later  
Hip-a-no-no-no-no  
Hip-a-no-no-no-no  
See ya later - call me  
  
We dance underneath the radar  
We live underneath the bomb  
When you live underneath the radar  
There's no way that you're ever gonna get far  
(So get hip!)  
  
He says I am the doctor -  
In a be -52  
I come across the horizon -  
Drop my love on you  
I'm gonna W-O-O-O-O-O ya all - Watch out!  
I'm gonna W-O-O-O-O-O ya all  
See ya later!  
  
See ya later - see ya later  
Hip-a-no-no-no-no  
Hip-a-no-no-no-no  
See ya later - call me  
  
Between the walls - well hey  
We're just too small to make a fuss about it  
Did something fall? well hey  
What is the point in losin' sleep about it?  
  
We dance underneath the radar  
We live underneath the bomb  
When you live underneath the radar  
There's no way that you're ever gonna get far  
So get hip!  
  
(All the best)

"
Unearth,/u/unearth/to+the+ground_21109307.html,To The Ground,"To the ground  
Set it all ablaze  
This distancing within our midst  
A hungered conquest to devour - an obsession - your obsession  
The cost is all  
We circumvent this power that was so slowly bled from us  
Such arrogance and failure  
These crimes now lead to your numbered days  
Bulldoze their pedestals  
Ignite their fortress  
To the ground we begin again  
Out drawn, out numbered  
To the ground we begin again  
Bulldoze their pedestals  
Ignite their fortress  
To the ground without hesitation  
Bulldoze their pedestals  
Ignite their fortress  
To the ground we begin again  
To the ground  
No question

"
Ungu,/u/ungu/demi+waktu_20541448.html,Demi Waktu,"Aku yang tak pernah bisa lupakan dirinya  
Yang kini hadir diantara kita  
Namun ku juga takkan bisa menepis bayangmu  
Yang slama ini temani hidupku  
Reff :  
Maafkan aku menduakan cintamu  
Berat rasa hatiku tinggalkan dirinya  
Dan demi waktu yang bergulir di sampingmu  
Maafkanlah diriku sepenuh hatimu  
Seandainya bila ku bisa memilih  
kalau saja waktu itu ku tak jumpa dirinya  
Mungkin semua tak kan seperti ini  
Dirimu dan dirinya kini ada di hatiku  
Membawa aku dalam kehancuran  
back to Reff :  

"
Unseen,/u/unseen/so+this+is+freedom_10161821.html,So This Is Freedom?,"When a black man can't walk certain streets  
Without being hassled by the pigs  
When the youth are forced into the school system  
Designed to break the will of the kids  
When you don't feel safe walking the streets  
Of your own fucking hometown  
Just cause you look different  
People always try to push you around  
  
So this is freedom  
  
Live in a capitalist system that says  
You gotta work just to survive  
But when you're stuck in a dead end job  
Are you really alive?  
Then they tax us on what we earn  
To pay for their fucking wars  
The cold war, war on drugs  
The secret war out on the poor  
  
Go to school, learn to trade, do as I say you better behave  
If this is freedom how come I feel like a fucking slave?

"
Unseen,/u/unseen/something+to+say_10161827.html,Something To Say,"I've got something to say  
And I just can't fucking hold it anymore  
It means more to me today  
Then it ever fucking did before  
I'm a punk  
And I've finally learned what it means to me  
It doesn't dictate who I am  
I define what the word means  
  
'Cause I ain't ever scared to say  
I'm proud to be where I am today  
Always follow your dreams  
If I ever cared what people say  
I wouldn't be who I am today  
Be yourself to be free  
  
Use destruction  
It's the only way to pave salvation  
But don't forget creation  
It's the real history of this nation  
Hate and fear your government  
Because what they steal is your only covenant  
Love your land, your nation  
But don't forget there's a whole world out there waiting  
  
'Cause I ain't ever scared to say  
I'm proud to be where I am today  
Always follow your dreams  
If I ever cared what people say  
I wouldn't be who I am today  
Be yourself to be free  
  
Free!  
  
Be yourself to be free  
Be yourself to be free  
Be yourself to be free  
Be yourself to be free  
  
'Cause I ain't ever scared to say  
I'm proud to be where I am today  
Always follow your dreams  
If I ever cared what people say  
I wouldn't be who I am today  
Be yourself to be free

"
