artist,link,song,text
UB40,/u/ub40/dont+break+my+heart_20141809.html,Don't Break My Heart,"You shoot me down in flames  
You put me down a lot  
But I'm giving you my heart  
Go on take it  
Please be careful not to break it  
Just remember it's the only one I've got  
It's the only one I've  
  
Don't break my heart  
Don't break my heart  
Don't break my heart  
  
You make me laugh a lot  
And buy me silly things  
And I'd rather be with you than anyone else  
But if you make me mad, but if you make me mad  
you'll wish that you had not  
You'll wish that you had not  
  
Don't break my heart  
Don't break my heart  
Don't break my heart  
  
Where are the roses and whispered sighs  
Where are the compliments and dreaming eyes  
It doesn't matter you see  
I know you love me  
And real basic love never dies  
  
Don't break my heart  
Don't break my heart  
Don't break my heart  
  
Where are the roses and whispered sighs  
Where are the compliments and dreaming eyes  
It doesn't matter you see  
I know you love me  
And real basic love never dies  
  
Don't break my heart  
Don't break my heart  
Don't break my heart

"
UB40,/u/ub40/riddle+me_20141660.html,Riddle Me,"[Chorus]  
Riddle me who, riddle me why, answer me this,  
Who owns the chains that bind your wrists?  
Riddle me who, riddle me why, answer me this,  
Who built the machine that washed your brain?  
Like parents did before them  
Your parents did the same  
They said do your best, you must pass the test  
You must learn to play the game  
They scrimped and saved and suffered  
To send you off to school  
But if they'd had the cash they could've bought the class  
And a different set of rules  
  
Riddle me who, riddle me why, answer me this,  
Who owns the chains that bind your wrists?  
Riddle me who, riddle me why, answer me this,  
Who built the machine that washed your brain?  
  
They taught a simple system  
Why they had and you had not  
They said know your place, you can't win the race  
Life's an auction you're the lot  
If you'd ever thought to question  
They would never answer why  
When they buy your sweat, your are in their debt  
And they own you till you die  
  
Riddle me who, riddle me why, answer me this,  
Who owns the chains that bind your wrists?  
Riddle me who, riddle me why, answer me this,  
Who built the machine that washed your brain?  
  
You took hook line and sinker  
Everything they fed  
Worked day and night, for most your life  
To earn their daily bread  
Now you're old and weary,  
And you lay you down to sleep  
With body worn and spirit torn  
What's left is yours to keep  
  
Riddle me who, riddle me why, answer me this,  
Who owns the chains that bind your wrists?  
Riddle me who, riddle me why, answer me this,  
Who built the machine that washed your brain?

"
Used,/u/used/devil+beside+you_20688806.html,Devil Beside You,"Just by the look of it  
As in the way you wrote me off  
I'm not supposed to see  
Your eyes tell lies your mouth could never spill  
I wasn't feeling it  
I don't even need to shake your hand  
Guess, you were born to quit  
Your eyes tell lies your mouth could never spill  
Eyes tell lies your mouth could never spill  
So nice to meet you  
I see right through that smile  
So in other words  
So nice to meet you  
I hope I never see your face again  
You don't want a part of it  
Don't wanna be seen with a type like you  
I know you were born to quit  
Your eyes tell lies your mouth could never spill  
Can we get on with it  
We both need to go our separate ways  
Never be seen again  
Your eyes tell lies your mouth could never spill  
Eyes tell lies your mouth could never spill  
So nice to meet you  
I see right through that smile  
So in other words  
So nice to meet you  
I hope I never see your face again  
Devil beside you  
To watch you die when you can't find a remedy  
So nice to meet you  
I hope I never see your face  
I hope I never see your face again  
I hope I never see  
Hope I never see your face  
I hope I, I hope I, I hope I  
I hope I never see your face  
So nice to meet you  
I see right through that smile  
So in other words  
So nice to meet you  
I hope I never see your face again  
Devil beside you  
To watch you die 'cause you can't find a remedy  
So nice to meet you  
I hope I never see your face  
I hope I never see your face again  

"
Utada Hikaru,/u/utada+hikaru/eternally_10162351.html,Eternally,"Right before me, you glimmer slightly I can't see anything else  
Where are we ?  
Don't disappear into the background beginning to stir  
With commotion just yet, I can't hear anything anymore.  
But I can feel you breathe  
A little unlike myself I'm expecting something  
From a surprisingly coincidental development.  
I wanna be here eternally  
I want to gaze at you just like this  
I can feel you close to me  
I can't be by your side forever  
Only this moment will last forever.  
I want to be with you on my break before I go to war.  
We'll leave the promise until next we meet.  
Can you hear me breathe?  
Everyone has times when they are moved by not so surprising  
Developments.  
I wanna be here eternally  
In a place no one will find us  
I can see you're all I need  
I don't need help getting to tomorrow  
Even this moment is surely just a fantasy  
I can feel you close to me  
Even if we can't go back to that place,  
At least this feeling will last forever  
I wanna be here eternally  
I can see you are all I need  
Only this moment will last forever.  

"
Van Morrison,/v/van+morrison/boogie+chillen_20143368.html,Boogie Chillen,"When I first came to town, people  
I was walking down Hasting Street  
Everybody was talkin' about, Henry Swing Club  
I decided to stop in there for awhile  
And man, when I got there  
Yeah, they were really havin' a ball  
  
Well, I feel so good  
I want to boogie, I want to boogie, I want to boogie  
Well, to the break of day  
(Say, it again)  
  
Well, I feel so good  
I want to boogie, I want to boogie, I want to boogie  
Well, to the break of day  
(Alright)  
  
When I was a young boy  
I was layin' down one night  
And I heard ma and pa talkin'  
I heard pa tell ma  
""Hey, come on, let that boy boogie-woogie  
'Cause you know it's in him  
And it's just got to come out""  
'Cause it's in him  
And it's just got to come out  
  
Well, feels so good, child  
I want to boogie, I want to boogie, I want to boogie  
Lord, 'til the break-a day  
(Chillein', I'm chillin' here)  
  
Well, feels so good, now Lord  
I want to boogie, I want to boogie, I want to boogie  
Yeah-ow, 'til the break of day

"
Van Morrison,/v/van+morrison/gloria_10169472.html,Gloria,"Like to tell you 'bout my baby  
You know she comes around  
Just 'bout five feet-four  
A-from her head to the ground  
You know she comes around here  
At just about midnight  
She make me feel so good, Lord  
She make me feel all right  
  
And her name is G-L-O-R-I  
G-L-O-R-I-A  
Gloria!  
G-L-O-R-I-A  
Gloria!  
I'm gonna shout it all night  
Gloria!  
I'm gonna shout it every day  
Gloria!  
Yeah, yeah, yeah, yeah, yeah, yeah  
  
She comes around here  
Just about midnight  
She make me feel so good, Lord  
I want to say she make me feel all right  
Comes a-walkin' down my street  
Then she comes up to my house  
She knock upon my door  
And then she comes to my room  
Yeah, and she make me feel all right  
  
G-L-O-R-I-A  
Gloria!  
G-L-O-R-I-A  
Gloria!  
I'm gonna shout it all night  
Gloria!  
I'm gonna shout it every day  
Gloria!  
Yeah, yeah, yeah, yeah, yeah  
So good  
Gloria!  
All right  
Feels so good  
Gloria!  
All right, yeah

"
Vanessa Williams,/v/vanessa+williams/the+easiest+thing_20143497.html,The Easiest Thing,"Suddenly there's meaning  
To all my hopin' and dreamin'  
And a joy I have never felt before  
Umm, suddenly there's a reason  
Something I can believe in  
And finally I know what my heart is for  
This is the easiest thing to do  
Yes the easiest thing to do  
It's as simple and as natural  
As breathing out and breathing in  
Yes the easiest thing is lovin' you  
Suddenly I'm weightless  
Feel I could fly or could walk on  
With my feet never touching the ground  
Umm, and I know I'm not crazy  
And now I know I'm not sleeping  
No the searching is over and baby I've found  
That this is the easiest thing to do  
It's the easiest thing to do  
It's as simple and as natural  
As breathing out and breathing in  
Yes the easiest thing is lovin' you  
Suddenly the sadness is gone  
And I don't have to tell myself  
To struggle through  
To carry on  
This is the easiest thing to do  
It's the easiest thing to do  
It's as simple and as natural  
As breathing out and breathing in  
Yes the easiest thing is lovin' you  
Yes the easiest thing is lovin' you  
Yes the easiest thing is lovin' you  

"
Velvet Underground,/v/velvet+underground/foggy+notion_20143910.html,Foggy Notion,"She's over by the corner  
Got her hands by her sides  
They hit her harder harder harder  
Till they thought she might die  
  
Well I got a foggy notion,  
Do it again  
Over by the corner,  
Do it again  
I got my calamine lotion baby,  
Do it again  
I got a foggy notion,  
Do it again  
  
She made me do something  
That I never did before  
I rushed right down  
To a flower store  
I bought her a bundle  
A beautiful batch  
Don't you know something,  
She sent 'em right back  
  
Sally Mae, Sally Mae,  
Sally Mae, Sally Mae  
Sally Mae, Sally Mae,  
Sally Mae, Sally Mae

"
Velvet Underground,/v/velvet+underground/guess+im+falling+in+love_20143850.html,Guess I'm Falling In Love,"I got fever in my pocket  
You know I gotta move  
Hey babe,  
I guess I'm falling in love  
  
I got fever in my pocket  
Down to my shoes  
Oh babe,  
I guess I'm falling in love  
  
I got in my pocket, hey babe  
Everything that I can have  
I've got thing in my loveline  
It's gonna work out fine  
It's gonna be allright  
  
I gotta move  
You got yours on your side  
Hey now babe,  
I guess I'm falling in love  
  
I got fever in my pocket  
Down to my shoes  
Oh babe,  
I guess I'm falling in love  
  
You'd better move it on sweet babe  
Hey on down to your shoes  
Things they're right, mama  
You know it'll work out fine  
Hey you gotta lose  
  
Got hand in my pocket  
You know it work also  
Oh babe,  
I guess I'm falling in love  
I've got ankles in my breasts  
I find it's hard to lose  
Oh babe, guess I'm falling in love  
Oh babe, guess I'm falling in love  
Oh babe, guess I'm falling in love  

"
Wanda Jackson,/w/wanda+jackson/theres+a+party+goin+on_20532929.html,There's A Party Goin' On,"Beefsteak Charly is a-throwing a feast  
Right around the corner down the road East  
And there's a party goin' on  
Ooh, there's a party goin' on  
We're gonna swing it, shake it, make it  
Shimmy till the break of dawn  
Now everybody grab your Sunday best  
Let's make it on down to Charly's nest  
'Cause there's a party goin' on  
Ooh, there's a party goin' on  
We're gonna swing it, shake it, make it  
Shimmy till the break of dawn  
Well, you betcha yeah!  
So grab your shoes and baby grab your mink  
And leave those dishes on the kitchen sink  
'Cause there's a party goin' on  
Ooh, there's a party goin' on  
We're gonna swing it, shake it, make it  
Shimmy till the break of dawn  
Yeah, yeah, yeah!  
You don't need a rocket to take you into space  
Just make it down to Charly's, he's a-saving you a place  
'Cause there's a party goin' on  
Ooh, there's a party goin' on  
We're gonna swing it, shake it, make it  
Shimmy till the break of dawn  
We're gonna swing it, shake it, make it  
Shimmy till the break of dawn

"
